[11, 891] ['独栋·泊寓 立基公馆店 实惠精致户（独立厨房 开间', nan, '34.29-40.71', '1', 1819, 1879]
[2663, 8994] ['整租·华地翡翠蓝湾 3室2厅 南', '肥西-翡翠-华地翡翠蓝湾', '109.80', '3', 1100, 1100]
[2663, 9014] ['整租·华地翡翠蓝湾 3室2厅 南', '肥西-翡翠-华地翡翠蓝湾', '109.80', '3', 1100, 1100]
[2663, 9342] ['整租·华地翡翠蓝湾 3室2厅 南', '肥西-翡翠-华地翡翠蓝湾', '109.80', '3', 1100, 1100]
[2663, 9362] ['整租·华地翡翠蓝湾 3室2厅 南', '肥西-翡翠-华地翡翠蓝湾', '109.80', '3', 1100, 1100]
[2663, 9395] ['整租·华地翡翠蓝湾 3室2厅 南', '肥西-翡翠-华地翡翠蓝湾', '109.80', '3', 1100, 1100]
[2663, 9428] ['整租·华地翡翠蓝湾 3室2厅 南', '肥西-翡翠-华地翡翠蓝湾', '109.80', '3', 1100, 1100]
[2663, 9474] ['整租·华地翡翠蓝湾 3室2厅 南', '肥西-翡翠-华地翡翠蓝湾', '109.80', '3', 1100, 1100]
[2663, 9530] ['整租·华地翡翠蓝湾 3室2厅 南', '肥西-翡翠-华地翡翠蓝湾', '109.80', '3', 1100, 1100]
[2663, 9563] ['整租·华地翡翠蓝湾 3室2厅 南', '肥西-翡翠-华地翡翠蓝湾', '109.80', '3', 1100, 1100]
[2664, 2769] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 2788] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 2902] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 2967] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 2986] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3005] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3024] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3043] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3062] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3104] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3169] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3188] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3207] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3239] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3320] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3339] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3384] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3462] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3576] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3608] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3627] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3705] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3724] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3743] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3798] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3830] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3849] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3868] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3936] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 3968] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4036] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4101] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4156] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4214] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4256] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4275] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4320] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4339] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4358] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4390] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4409] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4451] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4470] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4512] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4554] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4645] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4723] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4850] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4915] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 4947] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5038] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5057] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5099] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5131] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5209] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5264] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5283] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5302] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5452] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5471] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5565] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5584] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5603] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5668] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5687] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5801] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5820] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5875] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5894] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5913] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 5932] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 6069] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 6088] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 6205] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 6493] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 6535] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 6567] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 6668] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 6723] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 6765] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 6899] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 6918] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7071] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7136] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7204] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7298] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7330] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7372] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7440] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7544] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7563] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7582] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7614] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7633] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7665] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7684] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7739] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7781] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7980] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 7999] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8041] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8086] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8118] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8173] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8346] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8440] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8459] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8478] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8520] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8539] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8558] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8626] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8681] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8713] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8732] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8879] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 8898] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 9225] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 9244] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 9276] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 9308] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 9353] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 9408] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2664, 9440] ['整租·保利海上五月花D区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.50', '3', 3488, 3488]
[2665, 2769] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 2787] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 2900] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 2964] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 2982] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3000] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3018] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3036] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3054] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3095] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3159] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3177] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3195] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3226] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3306] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3324] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3368] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3445] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3558] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3589] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3607] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3684] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3702] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3720] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3774] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3805] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3823] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3841] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3908] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 3939] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4006] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4070] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4124] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4181] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4222] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4240] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4284] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4302] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4320] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4351] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4369] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4410] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4428] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4469] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4510] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4600] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4677] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4803] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4867] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4898] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 4988] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5006] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5047] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5078] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5155] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5209] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5227] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5245] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5394] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5412] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5505] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5523] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5541] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5605] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5623] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5736] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5754] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
[2665, 5808] ['整租·龙源丽景 2室1厅 南', '庐阳-海棠-龙源丽景', '55.00', '2', 1650, 1650]
