[16, 1375] ['整租·翠成馨园B区 2室2厅 南', '朝阳-垡头-翠成馨园B区', 92.0, 2, 6700, 6700]
[3017, 4226] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4234] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4242] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4250] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4258] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4266] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4274] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4282] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4290] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4298] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4306] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4314] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4322] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4330] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4338] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4346] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4354] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4362] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4370] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4378] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4386] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4394] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4402] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4410] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4418] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4426] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4434] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4442] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4450] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4458] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4466] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4474] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4482] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4490] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4498] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4506] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3017, 4514] ['整租·龙华园 2室1厅 南/北', '昌平-回龙观-龙华园', 80.82, 2, 5900, 5900]
[3018, 3026] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3033] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3040] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3047] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3054] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3061] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3068] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3075] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3082] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3089] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3096] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3103] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3110] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3117] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3124] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3131] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3138] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3145] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3152] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3159] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3166] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3173] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3180] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3187] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3194] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3201] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3208] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3215] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3222] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3229] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3236] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3243] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3250] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3257] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3264] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3271] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3278] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3285] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3292] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3299] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3306] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3313] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3320] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3327] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3334] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3341] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3348] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3355] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3362] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3369] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3376] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3383] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3390] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3397] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3404] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3411] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3418] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3425] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3432] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3439] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3446] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3453] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3460] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3467] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3474] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3481] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3488] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3495] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3502] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3509] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3516] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3523] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3530] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3537] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3544] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3551] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3558] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3565] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3572] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3579] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3586] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3593] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3600] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3607] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3614] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3621] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3628] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3635] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3642] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3649] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3656] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3663] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3670] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3677] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3684] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3691] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3698] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3705] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3712] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3719] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3726] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3733] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3740] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3747] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3754] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3761] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3768] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3775] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3782] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3789] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3796] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3803] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3810] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3817] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3824] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3831] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3838] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3845] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3852] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3859] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3866] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3873] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3880] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3887] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3894] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3901] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3908] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3915] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3922] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3929] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3936] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3943] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3950] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3957] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3964] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3971] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3978] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3985] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3992] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 3999] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4006] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4013] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4020] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4027] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4034] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4041] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4048] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4055] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4062] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4069] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4076] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4083] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4090] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4097] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4104] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4111] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4118] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4125] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4132] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4139] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4146] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4153] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4160] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4167] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4174] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4181] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4188] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4195] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4202] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4209] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4216] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4223] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4230] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4237] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4244] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4251] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4258] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4265] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4272] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4279] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4286] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4293] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
[3018, 4300] ['整租·富丰园小区 2室1厅 东/西', '丰台-科技园区-富丰园小区', 62.0, 2, 4000, 4000]
