[29, 31] ['整租·宝龙城市广场(青浦) 3室2厅 南', '青浦-赵巷-宝龙城市广场(青浦)', 66.73, 3, 4800, 4800]
[2956, 4367] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4367] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4397] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4397] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4397] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4427] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4457] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4547] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4547] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4607] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4607] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4637] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4637] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4637] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4667] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4697] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4727] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4757] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4817] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4907] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4997] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4997] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 4997] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5027] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5117] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5117] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5147] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5177] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5177] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5207] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5207] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5237] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5267] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5357] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5387] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5447] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5447] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5447] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5477] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5507] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5507] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5537] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5567] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5597] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5597] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5777] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5777] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5777] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5837] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5837] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5867] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5927] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5957] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5987] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5987] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5987] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 5987] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6047] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6047] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6047] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6077] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6077] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6077] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6167] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6167] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6227] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6407] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6467] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6497] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6587] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6617] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6617] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6677] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6707] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6770] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6833] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6834] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6835] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6895] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6897] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6959] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 6960] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7021] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7053] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7053] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7053] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7150] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7150] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7150] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7150] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7150] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7151] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7181] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7181] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7276] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7276] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7307] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7308] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7369] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7369] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7400] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7401] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7431] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7431] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7432] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7462] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7523] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7523] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7523] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7523] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2956, 7526] ['整租·尚景丽园 3室2厅 南/北', '浦东-周浦-尚景丽园', 143.02, 3, 8800, 8800]
[2957, 2987] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3016] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3045] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3074] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3103] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3132] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3161] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3190] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3219] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3248] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3277] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3306] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3335] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3364] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3393] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3422] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3451] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3480] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3509] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3538] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3567] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3596] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3625] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3654] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3683] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3712] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3741] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3770] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3799] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3828] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3857] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3886] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3915] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3944] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 3973] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4002] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4031] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4060] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4089] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4118] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4147] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4176] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4205] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4234] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4263] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4292] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4321] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4350] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4379] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4408] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4437] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4466] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4495] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4524] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4553] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4582] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4611] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4640] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4669] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4698] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4727] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4756] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4785] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4814] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4843] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4872] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4901] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4930] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4959] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 4988] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5017] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5046] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5075] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5104] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5133] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5162] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5191] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5220] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5249] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5278] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5307] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5336] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5365] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5394] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5423] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5452] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5481] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5510] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5539] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5568] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5597] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5626] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5655] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5684] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5713] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5742] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5771] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5800] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5829] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
[2957, 5858] ['整租·成亿宝盛家苑 2室1厅 南', '宝山-顾村-成亿宝盛家苑', 73.97, 2, 5000, 5000]
